order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
4992,1463,Complete,F,2023-10-31 11:29:56,,,,3
4993,1463,Complete,F,2024-05-28 18:25:13,,,,4
4994,1464,Returned,F,2024-04-11 04:10:15,,,,2
4995,1464,Returned,F,2023-09-12 23:01:51,,,,3
4996,1464,Complete,F,2023-05-17 22:05:34,,,,3
4997,1464,Shipped,F,2023-08-19 05:59:55,,,,4
4998,1464,Shipped,F,2024-03-19 18:47:27,,,,1
4999,1464,Complete,F,2024-06-14 15:34:57,,,,3
5000,1465,Returned,F,2023-10-16 18:24:08,,,,4
5001,1465,Cancelled,F,2023-11-15 21:58:06,,,,2
5002,1465,Complete,F,2023-07-19 09:59:27,,,,2
5003,1465,Complete,F,2024-04-01 14:39:44,,,,2
5004,1465,Processing,F,2023-03-08 06:35:15,,,,1
5005,1465,Complete,F,2023-12-16 13:45:50,,,,4
5006,1466,Returned,M,2024-01-18 15:29:42,,,,4
5007,1467,Returned,F,2024-02-27 23:49:52,,,,2
5008,1467,Shipped,F,2022-11-20 18:14:52,,,,1
5009,1467,Complete,F,2023-01-12 18:35:36,,,,1
5010,1468,Returned,M,2023-09-22 05:22:20,,,,2
5011,1468,Shipped,M,2024-03-08 05:08:52,,,,3
5012,1469,Processing,M,2023-09-25 14:41:06,,,,3
5013,1469,Shipped,M,2024-02-05 22:11:21,,,,3
5014,1469,Returned,M,2023-07-22 17:54:08,,,,1
5015,1470,Shipped,F,2022-08-21 12:26:32,,,,1
5016,1470,Complete,F,2023-12-23 03:40:12,,,,3
5017,1470,Cancelled,F,2024-06-02 13:42:04,,,,4
5018,1470,Complete,F,2023-02-27 22:07:51,,,,2
5019,1470,Complete,F,2023-11-06 09:13:11,,,,1
5020,1470,Shipped,F,2023-11-08 03:14:08,,,,2
5021,1471,Complete,M,2024-05-31 11:56:47,,,,4
5022,1471,Complete,M,2024-01-29 03:41:19,,,,2
5023,1471,Complete,M,2024-02-07 11:04:07,,,,2
5024,1471,Complete,M,2023-12-09 12:14:05,,,,4
5025,1471,Complete,M,2023-10-01 14:49:25,,,,1
5026,1472,Shipped,M,2022-09-01 10:36:09,,,,4
5027,1473,Complete,M,2024-05-25 14:13:13,,,,4
5028,1473,Complete,M,2022-10-30 22:54:10,,,,4
5029,1473,Shipped,M,2023-04-22 16:05:14,,,,4
5030,1473,Processing,M,2023-11-11 02:14:47,,,,3
5031,1473,Complete,M,2022-05-28 12:04:36,,,,2
5032,1473,Complete,M,2024-01-02 17:08:45,,,,3
5033,1473,Cancelled,M,2022-12-25 05:52:10,,,,2
5034,1474,Returned,M,2024-02-13 02:40:03,,,,2
5035,1474,Shipped,M,2024-02-20 04:32:24,,,,4
5036,1475,Shipped,M,2023-11-26 05:27:25,,,,3
5037,1475,Returned,M,2022-05-02 19:36:06,,,,1
5038,1475,Returned,M,2022-12-23 07:13:54,,,,1
5039,1475,Returned,M,2023-10-07 19:01:08,,,,3
5040,1476,Complete,M,2023-12-24 20:52:52,,,,4
5041,1476,Processing,M,2024-03-28 22:44:06,,,,3
5042,1476,Complete,M,2023-07-25 10:27:22,,,,2
5043,1476,Returned,M,2024-06-05 12:23:02,,,,1
5044,1477,Complete,M,2023-11-16 23:35:36,,,,4
5045,1477,Returned,M,2024-01-18 01:00:59,,,,4
5046,1478,Processing,M,2024-05-06 10:31:45,,,,2
5047,1478,Complete,M,2023-04-16 01:19:20,,,,4
5048,1478,Complete,M,2024-05-23 05:41:32,,,,3
5049,1478,Complete,M,2023-04-06 23:42:15,,,,2
5050,1478,Returned,M,2022-12-05 15:32:35,,,,3
5051,1478,Complete,M,2024-01-09 02:28:50,,,,3
5052,1478,Cancelled,M,2023-05-01 10:49:49,,,,3
5053,1480,Shipped,F,2023-03-27 03:18:33,,,,1
5054,1480,Processing,F,2022-12-15 19:05:26,,,,1
5055,1480,Processing,F,2023-12-21 02:14:08,,,,1
5056,1480,Complete,F,2024-03-31 07:50:18,,,,4
5057,1480,Complete,F,2024-03-25 10:54:55,,,,1
5058,1481,Complete,M,2024-01-02 08:53:47,,,,4
5059,1482,Shipped,M,2023-01-08 11:49:29,,,,4
5060,1482,Cancelled,M,2023-10-07 05:41:02,,,,3
5061,1482,Returned,M,2022-12-12 09:59:34,,,,3
5062,1482,Complete,M,2023-12-12 06:14:33,,,,1
5063,1482,Complete,M,2023-10-24 09:01:57,,,,4
5064,1483,Shipped,F,2024-02-21 01:09:19,,,,3
5065,1483,Returned,F,2023-01-11 21:58:21,,,,1
5066,1483,Processing,F,2023-06-08 19:44:38,,,,2
5067,1483,Shipped,F,2023-11-04 00:29:35,,,,3
5068,1483,Complete,F,2024-03-09 09:36:11,,,,1
5069,1483,Complete,F,2023-06-16 16:01:42,,,,3
5070,1484,Cancelled,M,2024-01-03 22:49:32,,,,4
5071,1484,Returned,M,2023-11-23 04:38:54,,,,4
5072,1484,Complete,M,2023-03-18 17:03:41,,,,2
5073,1485,Complete,M,2023-05-21 05:40:48,,,,4
5074,1485,Cancelled,M,2023-03-25 01:11:04,,,,4
5075,1485,Returned,M,2022-12-26 02:30:05,,,,3
5076,1485,Complete,M,2023-12-16 15:24:31,,,,3
5077,1485,Complete,M,2024-01-19 17:04:26,,,,2
5078,1486,Complete,F,2024-03-31 17:14:50,,,,1
5079,1487,Complete,M,2023-08-31 10:05:17,,,,3
5080,1487,Shipped,M,2024-06-21 01:55:55,,,,2
5081,1487,Complete,M,2023-10-17 04:37:52,,,,4
5082,1487,Complete,M,2024-02-08 00:32:13,,,,4
5083,1487,Processing,M,2024-04-18 14:10:30,,,,3
5084,1487,Cancelled,M,2024-02-12 07:12:10,,,,2
5085,1487,Cancelled,M,2024-01-03 18:40:25,,,,3
5086,1488,Complete,F,2023-08-29 14:01:33,,,,4
5087,1488,Complete,F,2023-10-03 14:27:19,,,,3
5088,1488,Returned,F,2023-09-25 20:33:51,,,,1
5089,1488,Processing,F,2023-11-14 13:56:10,,,,1
5090,1489,Processing,F,2024-06-29 11:35:47,,,,3
5091,1489,Complete,F,2023-05-06 22:50:27,,,,4
5092,1489,Complete,F,2023-07-03 08:36:06,,,,2
5093,1489,Complete,F,2023-11-07 17:13:49,,,,1
5094,1489,Complete,F,2023-05-04 10:42:12,,,,4
5095,1489,Processing,F,2024-01-03 01:38:04,,,,4
5096,1489,Processing,F,2023-06-22 16:10:16,,,,3
5097,1490,Complete,F,2023-08-05 01:14:42,,,,1
5098,1490,Processing,F,2023-07-23 22:13:47,,,,4
5099,1490,Complete,F,2023-05-12 06:13:23,,,,3
5100,1490,Complete,F,2023-12-21 20:25:01,,,,3
5101,1490,Processing,F,2024-06-06 13:44:24,,,,4
5102,1490,Processing,F,2023-07-04 03:13:01,,,,4
5103,1491,Complete,M,2023-06-30 05:37:26,,,,1
5104,1491,Complete,M,2023-12-11 16:29:57,,,,4
5105,1491,Complete,M,2023-05-08 08:23:08,,,,3
5106,1491,Shipped,M,2023-09-07 06:06:01,,,,4
5107,1491,Complete,M,2023-08-31 00:52:14,,,,3
5108,1491,Shipped,M,2023-04-24 22:22:20,,,,4
5109,1493,Processing,F,2024-03-29 02:02:40,,,,1
5110,1493,Complete,F,2024-04-24 23:37:48,,,,2
5111,1493,Complete,F,2024-04-26 10:04:24,,,,4
5112,1495,Complete,M,2023-09-12 17:12:11,,,,2
5113,1495,Shipped,M,2024-04-09 08:24:30,,,,3
5114,1495,Complete,M,2024-02-26 11:59:35,,,,4
5115,1495,Returned,M,2023-06-23 19:32:00,,,,4
5116,1495,Complete,M,2023-07-23 19:32:36,,,,2
5117,1495,Processing,M,2023-07-19 03:24:38,,,,3
5118,1497,Complete,F,2023-10-03 02:47:50,,,,2
5119,1497,Processing,F,2023-08-09 18:10:32,,,,1
5120,1497,Complete,F,2023-06-08 19:42:28,,,,3
5121,1497,Shipped,F,2024-06-18 21:50:20,,,,2
5122,1500,Processing,M,2024-01-20 23:33:08,,,,2
5123,1500,Complete,M,2022-04-03 23:00:38,,,,3
5124,1501,Complete,F,2023-04-15 18:21:14,,,,1
5125,1501,Returned,F,2023-05-21 15:31:56,,,,2
5126,1501,Complete,F,2023-07-13 21:14:23,,,,3
5127,1501,Complete,F,2022-07-12 13:11:14,,,,3
5128,1501,Complete,F,2022-11-07 17:15:19,,,,3
5129,1501,Cancelled,F,2023-01-14 20:29:56,,,,4
5130,1502,Complete,F,2022-10-16 16:17:46,,,,3
5131,1502,Shipped,F,2023-12-23 18:34:56,,,,1
5132,1502,Complete,F,2023-11-11 12:07:26,,,,4
5133,1503,Returned,F,2024-06-21 12:23:38,,,,4
5134,1503,Complete,F,2024-02-27 17:04:44,,,,3
5135,1503,Complete,F,2024-02-14 14:19:51,,,,1
5136,1503,Returned,F,2024-02-06 12:56:14,,,,1
5137,1503,Complete,F,2024-03-19 06:00:15,,,,2
5138,1503,Returned,F,2024-01-01 22:43:14,,,,2
5139,1504,Returned,F,2024-03-04 05:00:40,,,,3
5140,1504,Processing,F,2023-12-27 20:57:59,,,,1
5141,1504,Shipped,F,2024-02-17 23:02:53,,,,3
5142,1507,Returned,F,2023-10-04 16:30:13,,,,1
5143,1507,Complete,F,2023-11-02 03:10:00,,,,2
5144,1507,Cancelled,F,2023-09-26 13:35:48,,,,1
5145,1507,Complete,F,2023-06-23 01:24:33,,,,1
5146,1507,Complete,F,2024-01-05 12:44:32,,,,2
5147,1507,Complete,F,2023-11-24 00:05:35,,,,4
5148,1507,Cancelled,F,2023-06-13 09:41:09,,,,4
5149,1508,Complete,M,2024-03-31 05:14:57,,,,2
5150,1508,Processing,M,2023-11-18 02:45:43,,,,4
5151,1508,Complete,M,2023-09-04 17:20:57,,,,1
5152,1508,Cancelled,M,2024-03-09 15:24:21,,,,2
5153,1508,Returned,M,2023-10-15 07:16:36,,,,2
5154,1509,Complete,M,2024-04-15 06:27:42,,,,4
5155,1509,Complete,M,2024-03-12 08:06:51,,,,1
5156,1509,Complete,M,2024-01-24 21:56:33,,,,2
5157,1509,Complete,M,2024-03-29 15:09:14,,,,1
5158,1509,Shipped,M,2024-02-28 14:23:24,,,,2
5159,1509,Cancelled,M,2024-04-24 14:49:51,,,,2
5160,1510,Shipped,F,2024-05-12 00:49:47,,,,2
5161,1511,Processing,M,2023-06-10 19:37:59,,,,3
5162,1511,Shipped,M,2024-04-04 23:23:45,,,,1
5163,1511,Shipped,M,2023-09-01 20:53:49,,,,3
5164,1512,Complete,M,2024-03-27 13:49:21,,,,3
5165,1512,Shipped,M,2023-08-17 09:57:12,,,,3
5166,1513,Complete,F,2024-01-24 12:50:51,,,,3
5167,1513,Complete,F,2023-07-28 11:30:24,,,,3
5168,1513,Complete,F,2023-02-13 00:27:54,,,,2
5169,1514,Processing,F,2023-11-28 05:58:49,,,,2
5170,1514,Returned,F,2023-07-09 16:10:38,,,,4
5171,1515,Complete,F,2024-02-09 08:57:17,,,,3
5172,1515,Cancelled,F,2024-03-17 13:00:27,,,,3
5173,1516,Processing,F,2023-12-18 06:29:09,,,,2
5174,1516,Cancelled,F,2024-01-02 18:22:57,,,,2
5175,1516,Processing,F,2023-11-08 20:17:41,,,,4
5176,1516,Processing,F,2024-05-17 19:50:07,,,,1
5177,1516,Returned,F,2024-06-26 17:27:16,,,,4
5178,1517,Complete,F,2024-03-11 01:20:01,,,,3
5179,1518,Processing,M,2024-06-23 17:08:46,,,,1
5180,1518,Processing,M,2024-04-20 14:48:15,,,,3
5181,1518,Complete,M,2023-04-14 03:24:09,,,,2
5182,1518,Cancelled,M,2023-11-22 13:56:50,,,,3
5183,1518,Cancelled,M,2024-03-04 12:09:07,,,,2
5184,1519,Complete,M,2023-12-28 11:14:58,,,,2
5185,1519,Processing,M,2022-03-17 01:26:15,,,,4
5186,1519,Cancelled,M,2023-08-04 07:31:52,,,,3
5187,1519,Cancelled,M,2022-08-05 02:40:30,,,,4
5188,1519,Complete,M,2024-06-15 16:23:04,,,,4
5189,1519,Shipped,M,2024-04-13 00:10:12,,,,4
5190,1520,Complete,M,2023-10-31 14:30:55,,,,3
5191,1520,Shipped,M,2024-01-02 18:23:05,,,,2
5192,1520,Complete,M,2023-12-23 19:43:03,,,,4
5193,1520,Cancelled,M,2024-05-27 05:04:43,,,,2
5194,1521,Processing,M,2022-10-26 16:33:12,,,,3
5195,1521,Complete,M,2022-09-05 08:03:05,,,,4
5196,1521,Processing,M,2023-12-30 18:40:09,,,,2
5197,1521,Cancelled,M,2022-11-03 21:14:00,,,,3
5198,1521,Returned,M,2024-04-26 00:32:54,,,,2
5199,1521,Shipped,M,2022-11-16 18:21:34,,,,3
5200,1521,Complete,M,2023-02-13 22:57:39,,,,3
5201,1522,Complete,M,2023-11-08 21:14:59,,,,2
5202,1524,Processing,F,2023-03-20 14:38:14,,,,4
5203,1524,Complete,F,2023-03-07 08:48:23,,,,1
5204,1524,Processing,F,2023-11-19 18:08:30,,,,1
5205,1524,Shipped,F,2023-05-11 03:15:25,,,,1
5206,1524,Cancelled,F,2023-09-27 22:47:10,,,,1
5207,1524,Complete,F,2023-10-12 06:12:24,,,,3
5208,1525,Complete,F,2024-01-09 19:01:53,,,,2
5209,1525,Returned,F,2023-10-19 09:42:47,,,,3
5210,1525,Complete,F,2023-12-17 04:38:12,,,,1
5211,1526,Processing,M,2023-10-03 14:07:23,,,,4
5212,1527,Shipped,F,2024-06-01 01:37:57,,,,2
5213,1527,Complete,F,2024-05-08 02:08:36,,,,3
5214,1528,Complete,F,2023-11-02 21:25:11,,,,3
5215,1528,Complete,F,2023-12-17 01:48:15,,,,4
5216,1528,Shipped,F,2024-02-17 17:18:42,,,,3
5217,1528,Complete,F,2023-10-27 06:48:18,,,,3
5218,1528,Cancelled,F,2022-11-16 12:31:03,,,,4
5219,1528,Shipped,F,2024-02-21 20:45:28,,,,2
5220,1529,Complete,M,2024-04-11 13:10:19,,,,1
5221,1529,Processing,M,2024-06-04 05:41:25,,,,1
5222,1529,Complete,M,2024-05-27 22:30:16,,,,1
5223,1529,Complete,M,2023-11-06 03:19:00,,,,3
5224,1529,Complete,M,2023-12-26 23:10:21,,,,3
5225,1529,Returned,M,2024-03-12 17:36:58,,,,1
5226,1529,Processing,M,2024-02-18 17:03:03,,,,3
5227,1530,Complete,M,2022-07-13 05:06:55,,,,4
5228,1530,Shipped,M,2023-07-07 06:17:15,,,,4
5229,1531,Processing,F,2023-12-27 08:36:31,,,,4
5230,1531,Processing,F,2024-06-07 17:59:23,,,,1
5231,1531,Shipped,F,2023-09-21 04:19:32,,,,2
5232,1531,Complete,F,2023-05-19 20:55:17,,,,2
5233,1531,Processing,F,2023-08-28 05:50:06,,,,3
5234,1532,Complete,M,2023-10-22 12:59:18,,,,3
5235,1532,Complete,M,2023-02-23 14:32:22,,,,4
5236,1532,Complete,M,2024-03-19 07:22:35,,,,1
5237,1533,Complete,F,2024-04-05 19:00:31,,,,1
5238,1535,Cancelled,F,2024-02-11 04:43:18,,,,3
5239,1535,Complete,F,2023-01-01 17:33:28,,,,3
5240,1535,Cancelled,F,2023-03-24 15:48:52,,,,2
5241,1535,Processing,F,2024-06-08 17:07:54,,,,4
5242,1535,Complete,F,2023-11-12 21:06:19,,,,1
5243,1536,Complete,M,2023-12-03 18:09:47,,,,4
5244,1537,Shipped,F,2023-09-19 20:03:55,,,,1
5245,1537,Processing,F,2023-10-04 07:09:23,,,,3
5246,1538,Returned,M,2024-03-10 22:53:42,,,,3
5247,1538,Complete,M,2023-04-12 16:38:10,,,,2
5248,1538,Returned,M,2024-02-18 08:16:51,,,,3
5249,1538,Complete,M,2023-11-10 16:18:38,,,,1
5250,1538,Processing,M,2023-03-03 01:03:25,,,,3
5251,1538,Complete,M,2023-07-29 08:20:19,,,,1
5252,1539,Shipped,M,2023-09-25 17:38:05,,,,1
5253,1539,Shipped,M,2023-08-03 05:18:59,,,,4
5254,1539,Cancelled,M,2023-03-16 13:07:14,,,,4
5255,1539,Shipped,M,2023-10-25 08:23:16,,,,4
5256,1539,Complete,M,2024-03-13 21:19:08,,,,1
5257,1539,Complete,M,2023-04-03 08:07:41,,,,4
5258,1540,Complete,F,2023-11-29 11:16:53,,,,4
5259,1540,Complete,F,2023-10-08 14:21:49,,,,1
5260,1540,Shipped,F,2023-10-06 22:35:06,,,,3
5261,1540,Returned,F,2024-04-27 09:30:19,,,,2
5262,1540,Complete,F,2023-10-05 00:28:15,,,,2
5263,1540,Shipped,F,2024-06-29 14:00:51,,,,4
5264,1541,Returned,F,2024-02-25 14:36:11,,,,3
5265,1541,Complete,F,2024-04-27 14:58:32,,,,4
5266,1541,Returned,F,2023-12-26 12:01:23,,,,2
5267,1541,Returned,F,2023-12-06 18:18:59,,,,2
5268,1543,Processing,M,2023-07-13 19:23:57,,,,4
5269,1543,Returned,M,2023-06-08 13:56:53,,,,4
5270,1543,Processing,M,2023-07-22 13:47:37,,,,2
5271,1543,Processing,M,2024-04-08 18:44:01,,,,4
5272,1543,Cancelled,M,2023-06-25 16:00:14,,,,2
5273,1544,Complete,M,2023-05-26 13:34:13,,,,3
5274,1545,Complete,M,2024-05-25 23:29:55,,,,1
5275,1545,Complete,M,2023-06-16 20:10:43,,,,1
5276,1545,Processing,M,2024-06-11 18:07:58,,,,2
5277,1545,Processing,M,2023-12-09 16:07:59,,,,1
5278,1546,Returned,F,2024-03-07 06:09:29,,,,3
5279,1546,Shipped,F,2024-06-25 08:20:25,,,,3
5280,1546,Shipped,F,2023-03-03 18:44:59,,,,3
5281,1546,Complete,F,2024-05-17 18:29:51,,,,1
5282,1546,Processing,F,2024-02-29 09:05:56,,,,3
5283,1546,Cancelled,F,2024-03-22 11:07:45,,,,3
5284,1546,Processing,F,2023-05-27 04:20:09,,,,4
5285,1547,Complete,F,2024-03-07 22:24:27,,,,1
5286,1547,Complete,F,2024-03-13 06:17:15,,,,1
5287,1547,Complete,F,2024-03-19 19:19:35,,,,4
5288,1548,Processing,F,2022-10-19 19:41:27,,,,2
5289,1548,Cancelled,F,2022-11-30 23:08:17,,,,1
5290,1550,Shipped,F,2024-04-08 12:05:58,,,,1
5291,1550,Complete,F,2023-04-29 20:59:18,,,,2
5292,1550,Shipped,F,2024-03-29 00:55:49,,,,1
5293,1551,Complete,F,2023-05-19 21:22:02,,,,2
5294,1551,Shipped,F,2024-03-14 17:06:20,,,,1
5295,1551,Complete,F,2024-01-05 10:00:11,,,,4
5296,1551,Shipped,F,2024-06-14 02:09:43,,,,4
5297,1551,Complete,F,2023-09-19 03:14:37,,,,3
5298,1551,Complete,F,2024-06-17 23:06:47,,,,4
5299,1552,Cancelled,F,2024-01-16 01:15:24,,,,1
5300,1552,Returned,F,2023-02-14 13:51:24,,,,2
5301,1553,Complete,M,2023-10-13 22:44:56,,,,4
5302,1554,Complete,M,2023-12-03 04:19:59,,,,4
5303,1555,Returned,F,2023-05-19 10:43:09,,,,3
5304,1555,Complete,F,2023-01-15 11:56:29,,,,4
5305,1555,Cancelled,F,2023-11-30 15:28:13,,,,4
5306,1555,Shipped,F,2022-07-22 20:39:13,,,,3
5307,1556,Cancelled,M,2023-03-31 02:15:50,,,,2
5308,1556,Returned,M,2022-11-30 12:12:14,,,,4
5309,1557,Complete,F,2022-08-09 12:46:58,,,,3
5310,1557,Processing,F,2023-03-03 05:41:36,,,,4
5311,1557,Shipped,F,2022-10-31 17:08:46,,,,4
5312,1557,Shipped,F,2023-07-27 19:23:32,,,,2
5313,1557,Shipped,F,2024-01-17 08:35:39,,,,1
5314,1558,Complete,F,2023-01-24 07:48:30,,,,2
5315,1558,Complete,F,2023-07-07 02:47:14,,,,3
5316,1558,Processing,F,2023-05-22 07:20:26,,,,2
5317,1558,Shipped,F,2024-03-21 12:50:00,,,,3
5318,1559,Complete,M,2022-05-19 20:32:37,,,,2
5319,1559,Complete,M,2023-08-28 07:00:48,,,,2
5320,1559,Shipped,M,2024-03-09 14:07:54,,,,3
5321,1559,Complete,M,2023-07-13 11:47:53,,,,2
5322,1560,Complete,M,2024-03-01 14:44:52,,,,2
5323,1560,Complete,M,2024-04-29 12:02:41,,,,1
5324,1561,Complete,M,2024-06-21 00:34:20,,,,3
5325,1561,Returned,M,2024-04-22 19:43:50,,,,3
5326,1561,Processing,M,2023-07-05 16:31:16,,,,2
5327,1561,Complete,M,2023-05-26 12:51:04,,,,3
5328,1561,Shipped,M,2024-05-28 08:04:17,,,,4
5329,1561,Cancelled,M,2023-03-03 17:48:48,,,,3
5330,1561,Complete,M,2024-03-14 00:03:41,,,,2
5331,1562,Complete,M,2022-08-03 10:52:44,,,,2
5332,1562,Complete,M,2023-12-21 06:14:08,,,,1
5333,1562,Cancelled,M,2024-01-20 15:36:42,,,,2
5334,1562,Complete,M,2023-05-24 00:55:03,,,,1
5335,1562,Returned,M,2023-12-03 04:21:26,,,,3
5336,1562,Complete,M,2022-10-02 01:28:27,,,,2
5337,1562,Cancelled,M,2022-12-12 02:31:41,,,,2
5338,1563,Complete,F,2024-04-23 06:35:49,,,,3
5339,1563,Shipped,F,2024-04-17 13:31:20,,,,3
5340,1564,Shipped,M,2024-04-28 20:13:43,,,,4
5341,1564,Cancelled,M,2024-04-09 20:42:36,,,,1
5342,1564,Processing,M,2024-02-13 19:08:01,,,,1
5343,1564,Cancelled,M,2024-04-26 02:19:48,,,,2
5344,1564,Shipped,M,2023-11-05 01:29:54,,,,2
5345,1564,Complete,M,2024-01-09 19:23:11,,,,2
5346,1565,Processing,M,2024-01-12 19:14:33,,,,3
5347,1565,Complete,M,2023-08-21 22:28:52,,,,2
5348,1566,Processing,F,2023-09-23 22:52:26,,,,4
5349,1566,Complete,F,2023-09-12 02:34:35,,,,3
5350,1566,Processing,F,2023-01-22 07:04:45,,,,3
5351,1566,Complete,F,2022-11-07 08:20:36,,,,3
5352,1567,Shipped,M,2023-01-02 03:33:57,,,,3
5353,1567,Complete,M,2023-12-17 13:11:27,,,,4
5354,1567,Complete,M,2022-12-29 13:16:30,,,,2
5355,1567,Complete,M,2022-06-13 12:47:07,,,,3
5356,1567,Complete,M,2022-12-18 14:33:53,,,,1
5357,1567,Shipped,M,2023-01-21 18:35:29,,,,4
5358,1567,Shipped,M,2022-11-17 00:20:22,,,,2
5359,1568,Complete,M,2023-04-28 22:19:26,,,,1
5360,1568,Cancelled,M,2023-03-27 09:42:08,,,,2
5361,1568,Complete,M,2023-03-17 21:44:19,,,,2
5362,1569,Complete,F,2024-03-16 06:24:56,,,,4
5363,1569,Cancelled,F,2023-01-07 22:55:45,,,,3
5364,1569,Processing,F,2023-04-15 15:10:09,,,,2
5365,1569,Complete,F,2023-05-01 10:45:42,,,,2
5366,1569,Shipped,F,2023-01-25 09:58:01,,,,2
5367,1570,Complete,M,2024-05-06 09:51:35,,,,1
5368,1570,Complete,M,2023-01-18 23:42:48,,,,1
5369,1570,Complete,M,2024-01-14 20:45:18,,,,1
5370,1570,Shipped,M,2023-12-29 06:44:22,,,,1
5371,1570,Returned,M,2022-11-07 12:50:25,,,,2
5372,1571,Processing,M,2024-01-08 09:58:08,,,,1
5373,1571,Cancelled,M,2024-02-03 17:06:35,,,,3
5374,1571,Returned,M,2024-06-08 14:54:12,,,,4
5375,1571,Complete,M,2023-12-09 16:23:04,,,,1
5376,1573,Returned,F,2024-06-26 22:19:04,,,,4
5377,1573,Cancelled,F,2024-05-07 01:02:25,,,,2
5378,1573,Shipped,F,2023-11-28 04:31:36,,,,1
5379,1573,Processing,F,2024-06-04 00:33:19,,,,2
5380,1573,Shipped,F,2024-06-26 10:32:43,,,,2
5381,1573,Processing,F,2023-11-20 15:58:42,,,,1
5382,1574,Shipped,M,2024-01-10 04:11:09,,,,4
5383,1574,Cancelled,M,2024-06-16 22:59:58,,,,3
5384,1575,Shipped,F,2023-02-28 09:56:06,,,,2
5385,1575,Shipped,F,2022-06-26 23:40:53,,,,4
5386,1575,Returned,F,2022-10-17 08:01:19,,,,2
5387,1575,Shipped,F,2022-11-18 09:41:12,,,,2
5388,1575,Complete,F,2024-01-06 23:52:41,,,,1
5389,1576,Complete,M,2023-12-15 14:56:11,,,,1
5390,1576,Complete,M,2023-07-21 06:47:04,,,,2
5391,1576,Complete,M,2023-04-25 04:34:10,,,,4
5392,1576,Complete,M,2024-04-13 07:01:01,,,,1
5393,1577,Cancelled,F,2024-02-10 13:48:40,,,,1
5394,1577,Shipped,F,2023-06-29 17:11:19,,,,4
5395,1577,Shipped,F,2023-07-29 07:58:21,,,,1
5396,1577,Complete,F,2024-02-04 21:06:42,,,,2
5397,1579,Shipped,M,2023-08-26 11:19:13,,,,1
5398,1579,Returned,M,2024-06-09 12:19:59,,,,1
5399,1579,Complete,M,2024-01-19 10:50:22,,,,3
5400,1579,Processing,M,2023-11-15 11:49:45,,,,2
5401,1579,Cancelled,M,2023-12-16 05:54:47,,,,3
5402,1581,Complete,M,2023-12-29 23:57:40,,,,3
5403,1581,Cancelled,M,2023-10-20 06:28:15,,,,4
5404,1581,Complete,M,2024-03-29 17:38:32,,,,2
5405,1581,Complete,M,2024-03-08 12:37:39,,,,3
5406,1581,Complete,M,2024-06-26 04:32:33,,,,2
5407,1582,Returned,M,2023-02-02 20:35:51,,,,3
5408,1582,Shipped,M,2023-06-18 00:04:59,,,,2
5409,1582,Complete,M,2024-03-28 15:19:37,,,,2
5410,1582,Complete,M,2024-04-18 21:41:32,,,,3
5411,1582,Complete,M,2023-10-29 07:01:13,,,,4
5412,1583,Shipped,F,2023-02-03 00:13:21,,,,3
5413,1583,Processing,F,2023-10-13 16:05:09,,,,3
5414,1583,Complete,F,2024-02-11 15:42:55,,,,2
5415,1584,Processing,M,2022-11-06 21:44:50,,,,3
5416,1584,Complete,M,2024-01-07 14:56:07,,,,3
5417,1584,Complete,M,2023-02-14 06:30:00,,,,2
5418,1584,Complete,M,2022-07-29 19:38:36,,,,1
5419,1584,Shipped,M,2023-11-17 00:49:09,,,,2
5420,1584,Complete,M,2023-12-12 17:13:01,,,,2
5421,1585,Complete,M,2023-03-24 00:44:35,,,,3
5422,1585,Complete,M,2024-05-22 03:57:06,,,,3
5423,1585,Returned,M,2023-04-18 02:18:57,,,,1
5424,1585,Complete,M,2023-12-14 06:44:56,,,,4
5425,1585,Processing,M,2023-04-05 16:54:56,,,,4
5426,1587,Complete,F,2022-08-28 06:42:11,,,,3
5427,1587,Cancelled,F,2024-06-16 21:33:06,,,,3
5428,1587,Shipped,F,2023-03-23 10:58:53,,,,2
5429,1587,Complete,F,2023-04-14 21:52:09,,,,2
5430,1587,Complete,F,2022-08-11 06:12:17,,,,4
5431,1587,Returned,F,2024-05-13 15:17:34,,,,1
5432,1588,Complete,F,2022-10-31 02:52:58,,,,2
5433,1588,Complete,F,2024-02-03 15:13:04,,,,4
5434,1588,Complete,F,2022-10-22 21:27:48,,,,4
5435,1588,Processing,F,2023-03-23 04:05:11,,,,3
5436,1588,Complete,F,2023-04-16 13:43:38,,,,2
5437,1588,Shipped,F,2023-08-02 05:53:42,,,,4
5438,1588,Processing,F,2023-01-29 05:19:36,,,,2
5439,1590,Shipped,M,2022-11-12 11:56:10,,,,2
5440,1590,Shipped,M,2024-04-27 05:28:15,,,,2
5441,1591,Complete,M,2023-04-30 20:54:29,,,,3
5442,1591,Cancelled,M,2024-06-10 17:03:07,,,,4
5443,1592,Complete,M,2024-05-21 06:10:57,,,,3
5444,1592,Complete,M,2024-05-27 01:11:35,,,,1
5445,1592,Shipped,M,2024-02-29 15:13:22,,,,2
5446,1592,Complete,M,2024-06-04 11:01:49,,,,1
5447,1594,Returned,M,2024-03-26 03:56:39,,,,3
5448,1594,Complete,M,2023-10-03 02:25:07,,,,1
5449,1594,Complete,M,2024-04-13 04:49:49,,,,4
5450,1594,Processing,M,2023-10-24 23:56:21,,,,3
